RIsearch	0	8	17	0.000000	0.000000	0.000000	
IntaRNA	0	8	17	0.000000	0.000000	0.000000	
RNAplex	0	6	17	0.000000	0.000000	0.000000	
RNAcofold	0	9	17	0.000000	0.000000	0.000000	
RNAup	0	6	17	0.000000	0.000000	0.000000	
RNAduplex	17	246	0	1.000000	0.064639	0.254242	
RNAhybrid	0	106	17	0.000000	0.000000	0.000000	
pairfold	0	14	17	0.000000	0.000000	0.000000	
bifold	0	9	17	0.000000	0.000000	0.000000	
ssearch	17	92	0	1.000000	0.155963	0.394922	
ractip	8	59	9	0.470588	0.119403	0.237044	
bistarna	0	19	17	0.000000	0.000000	0.000000	
DuplexFold	13	45	4	0.764706	0.224138	0.414004	
AccessFold	0	2	17	0.000000	0.000000	0.000000	
